game_id,team_id,team_name,team_abbreviation,player_id,player_name,position,jersey,starter,did_not_play,ejected,MIN,FG,FG_MADE,FG_ATT,FG_PCT,3PT,3PT_MADE,3PT_ATT,3PT_PCT,FT,FT_MADE,FT_ATT,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS
401513337,154,Wake Forest Demon Deacons,WAKE,4596342,Aliah McWhorter,Guard,4,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401513337,154,Wake Forest Demon Deacons,WAKE,4594399,Mack Maier,Guard,3,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401513337,154,Wake Forest Demon Deacons,WAKE,4433667,Kaia Harrison,Guard,2,False,True,False,,,,,,,,,,,,,,,,,,,,,,
401513337,52,Florida State Seminoles,FSU,4433546,Makayla Timpson,Forward,21,True,False,False,26.0,4-12,4.0,12.0,33.3,0-0,0.0,0.0,0.0,6-7,6.0,7.0,85.7,3.0,6.0,9.0,0.0,3.0,0.0,3.0,1.0,14.0
401513337,52,Florida State Seminoles,FSU,4398609,Erin Howard,Forward,23,True,False,False,27.0,4-10,4.0,10.0,40.0,4-9,4.0,9.0,44.4,0-0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,4.0,12.0
401513337,52,Florida State Seminoles,FSU,4595844,Sara Bejedi,Guard,4,True,False,False,34.0,1-11,1.0,11.0,9.1,1-6,1.0,6.0,16.7,4-7,4.0,7.0,57.1,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,7.0
401513337,52,Florida State Seminoles,FSU,4433520,O'Mariah Gordon,Guard,3,True,False,False,26.0,6-11,6.0,11.0,54.5,0-2,0.0,2.0,0.0,0-0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,12.0
401513337,52,Florida State Seminoles,FSU,4398765,Jazmine Massengill,Guard,1,True,False,False,33.0,0-3,0.0,3.0,0.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0
401513337,52,Florida State Seminoles,FSU,4683035,Mariana Valenzuela,Forward,5,False,False,False,12.0,0-1,0.0,1.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
401513337,52,Florida State Seminoles,FSU,4398583,Valencia Myers,Forward,32,False,False,False,15.0,2-4,2.0,4.0,50.0,0-0,0.0,0.0,0.0,0-2,0.0,2.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0
401513337,52,Florida State Seminoles,FSU,5106230,Brianna Turnage,Guard,2,False,False,False,6.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
401513337,52,Florida State Seminoles,FSU,4400176,Taylor O'Brien,Guard,11,False,False,False,21.0,2-9,2.0,9.0,22.2,1-2,1.0,2.0,50.0,0-0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0
401513337,52,Florida State Seminoles,FSU,4609797,Ta'Niya Latson,Guard,0,False,True,False,,,,,,,,,,,,,,,,,,,,,,
